cgi,latitude,longitude,azimuth,address,maincity,subcity,mcc,mnc,lac,cellid,type,circle,operator
404780002510702,23.84359,80.44308,,"M R . R A K E H S K U M A R D U B E Y S / O M R . R A M K U M A R D U B E Y K H A S R A N O . 4 8 1 / 3, P H . N O . 2 7, V I L L A G E J U H A L A, T E H S I L & D I S T . K A T N I ( M P ) 8 8 2 7 2 3 4 6 4 9, Johli, Murwara, Katni, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002510703,23.84359,80.44308,,"M R . R A K E H S K U M A R D U B E Y S / O M R . R A M K U M A R D U B E Y K H A S R A N O . 4 8 1 / 3, P H . N O . 2 7, V I L L A G E J U H A L A, T E H S I L & D I S T . K A T N I ( M P ) 8 8 2 7 2 3 4 6 4 9, Johli, Murwara, Katni, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002510705,23.84359,80.44308,,"M R . R A K E H S K U M A R D U B E Y S / O M R . R A M K U M A R D U B E Y K H A S R A N O . 4 8 1 / 3, P H . N O . 2 7, V I L L A G E J U H A L A, T E H S I L & D I S T . K A T N I ( M P ) 8 8 2 7 2 3 4 6 4 9, Johli, Murwara, Katni, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002510706,23.84359,80.44308,,"M R . R A K E H S K U M A R D U B E Y S / O M R . R A M K U M A R D U B E Y K H A S R A N O . 4 8 1 / 3, P H . N O . 2 7, V I L L A G E J U H A L A, T E H S I L & D I S T . K A T N I ( M P ) 8 8 2 7 2 3 4 6 4 9, Johli, Murwara, Katni, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002510707,23.84359,80.44308,,"M R . R A K E H S K U M A R D U B E Y S / O M R . R A M K U M A R D U B E Y K H A S R A N O . 4 8 1 / 3, P H . N O . 2 7, V I L L A G E J U H A L A, T E H S I L & D I S T . K A T N I ( M P ) 8 8 2 7 2 3 4 6 4 9, Johli, Murwara, Katni, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002510851,26.4393,77.6981,,"0, Tilawali, Joura, Morena, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002510852,26.4393,77.6981,,"0, Tilawali, Joura, Morena, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002510853,26.4393,77.6981,,"0, Tilawali, Joura, Morena, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002510871,23.8166,80.37859,,"M R . P A W A N K U M A R M I T T A L S / O L T S H R I C . R M I T T A L H O U S E N O - 1 0 6 5, N E H R U W A R D . N O - 2 9, T E H S I L & D I S T R I C T - K A T N I ( M P ) M O B - 9 4 2 5 1 5 6 5 9 2, Murwara (Katni) (M Corp.), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002510872,23.8166,80.37859,,"M R . P A W A N K U M A R M I T T A L S / O L T S H R I C . R M I T T A L H O U S E N O - 1 0 6 5, N E H R U W A R D . N O - 2 9, T E H S I L & D I S T R I C T - K A T N I ( M P ) M O B - 9 4 2 5 1 5 6 5 9 2, Murwara (Katni) (M Corp.), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002510873,23.8166,80.37859,,"M R . P A W A N K U M A R M I T T A L S / O L T S H R I C . R M I T T A L H O U S E N O - 1 0 6 5, N E H R U W A R D . N O - 2 9, T E H S I L & D I S T R I C T - K A T N I ( M P ) M O B - 9 4 2 5 1 5 6 5 9 2, Murwara (Katni) (M Corp.), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511021,24.0687,81.3009,,"C H H A V I L A L G U P T A S / O C H H A T R A D H A R I, K H A S R A N O : 3 9 2, 3 9 3, 3 9 4, P . H . N O . 2 8, V P O : B H O L E H A R A, T E H S I L : B E O H A R I, D I S R I C T : S H A H D O L ( M P ), Bholehara, Beohari, Shahdol, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511022,24.0687,81.3009,,"C H H A V I L A L G U P T A S / O C H H A T R A D H A R I, K H A S R A N O : 3 9 2, 3 9 3, 3 9 4, P . H . N O . 2 8, V P O : B H O L E H A R A, T E H S I L : B E O H A R I, D I S R I C T : S H A H D O L ( M P ), Bholehara, Beohari, Shahdol, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511023,24.0687,81.3009,,"C H H A V I L A L G U P T A S / O C H H A T R A D H A R I, K H A S R A N O : 3 9 2, 3 9 3, 3 9 4, P . H . N O . 2 8, V P O : B H O L E H A R A, T E H S I L : B E O H A R I, D I S R I C T : S H A H D O L ( M P ), Bholehara, Beohari, Shahdol, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511121,23.30372,77.96622,,"M R . B A L A R A M C H A U K E S Y S / O M R . P A L C H A N D R A C H A U K E S Y C / O S M T . L A X M I B A I C H A U K E S Y W / O M R . B A L A R A M C H A U K E S Y A D D . - V I L L . - N A R W A R D I S T T . - R A I S E N P H . - 9 8 9 3 7 5 2 5 3 2 ., Narwar, Raisen, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511122,23.30372,77.96622,,"M R . B A L A R A M C H A U K E S Y S / O M R . P A L C H A N D R A C H A U K E S Y C / O S M T . L A X M I B A I C H A U K E S Y W / O M R . B A L A R A M C H A U K E S Y A D D . - V I L L . - N A R W A R D I S T T . - R A I S E N P H . - 9 8 9 3 7 5 2 5 3 2 ., Narwar, Raisen, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511123,23.30372,77.96622,,"M R . B A L A R A M C H A U K E S Y S / O M R . P A L C H A N D R A C H A U K E S Y C / O S M T . L A X M I B A I C H A U K E S Y W / O M R . B A L A R A M C H A U K E S Y A D D . - V I L L . - N A R W A R D I S T T . - R A I S E N P H . - 9 8 9 3 7 5 2 5 3 2 ., Narwar, Raisen, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511191,19.10233,81.97666,,"K I S H A N S E T H I Y A, N E G I Y A G U D A P A R A, J A G A D A L A P U R, C G M O B 9 4 2 5 2 4 5 3 6 8, Jagdalpur(M), Bastar, Chhattisgarh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511192,19.10233,81.97666,,"K I S H A N S E T H I Y A, N E G I Y A G U D A P A R A, J A G A D A L A P U R, C G M O B 9 4 2 5 2 4 5 3 6 8, Jagdalpur(M), Bastar, Chhattisgarh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511193,19.10233,81.97666,,"K I S H A N S E T H I Y A, N E G I Y A G U D A P A R A, J A G A D A L A P U R, C G M O B 9 4 2 5 2 4 5 3 6 8, Jagdalpur(M), Bastar, Chhattisgarh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511221,22.06667,82.15357,,"MR. RAVI JAISWANI & MR. ROSHAN &,MR.MANOHAR JAISWANI,PLOT/KH-116,WARD NO. 18, VIDHYA NAGAR,TEHSIL & DIST. BILASPUR (CG)",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511222,22.06667,82.15357,,"MR. RAVI JAISWANI & MR. ROSHAN &,MR.MANOHAR JAISWANI,PLOT/KH-116,WARD NO. 18, VIDHYA NAGAR,TEHSIL & DIST. BILASPUR (CG)",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511223,22.06667,82.15357,,"MR. RAVI JAISWANI & MR. ROSHAN &,MR.MANOHAR JAISWANI,PLOT/KH-116,WARD NO. 18, VIDHYA NAGAR,TEHSIL & DIST. BILASPUR (CG)",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511341,22.97896,83.04763,,"R E S A M D E V I P A R M A R W / O S R I N A R E S H S I N G H P A R M A A R W A R D N O - 1 3, L A K H A N P U R, B I L A S P U R, C G, Lakhanpur (Np), Surguja, Chhattisgarh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511342,22.97896,83.04763,,"R E S A M D E V I P A R M A R W / O S R I N A R E S H S I N G H P A R M A A R W A R D N O - 1 3, L A K H A N P U R, B I L A S P U R, C G, Lakhanpur (Np), Surguja, Chhattisgarh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511343,22.97896,83.04763,,"R E S A M D E V I P A R M A R W / O S R I N A R E S H S I N G H P A R M A A R W A R D N O - 1 3, L A K H A N P U R, B I L A S P U R, C G, Lakhanpur (Np), Surguja, Chhattisgarh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511401,22.86982,80.41519,,"M R . D A S H R A T H L A L S / O - D I H A R A M Y A D A V, V I L L A G E - B A B A L I Y A M A L L, P O S T - D E V A R I K A L A B A B A L I Y A, T E H - N I W A S, D I S T - M A N D L A, C O N T - 9 6 9 1 6 5 8 5 2 2, Babaliya Mal., Niwas, Mandla, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511402,22.86982,80.41519,,"M R . D A S H R A T H L A L S / O - D I H A R A M Y A D A V, V I L L A G E - B A B A L I Y A M A L L, P O S T - D E V A R I K A L A B A B A L I Y A, T E H - N I W A S, D I S T - M A N D L A, C O N T - 9 6 9 1 6 5 8 5 2 2, Babaliya Mal., Niwas, Mandla, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511403,22.86982,80.41519,,"M R . D A S H R A T H L A L S / O - D I H A R A M Y A D A V, V I L L A G E - B A B A L I Y A M A L L, P O S T - D E V A R I K A L A B A B A L I Y A, T E H - N I W A S, D I S T - M A N D L A, C O N T - 9 6 9 1 6 5 8 5 2 2, Babaliya Mal., Niwas, Mandla, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511405,22.86982,80.41519,,"M R . D A S H R A T H L A L S / O - D I H A R A M Y A D A V, V I L L A G E - B A B A L I Y A M A L L, P O S T - D E V A R I K A L A B A B A L I Y A, T E H - N I W A S, D I S T - M A N D L A, C O N T - 9 6 9 1 6 5 8 5 2 2, Babaliya Mal., Niwas, Mandla, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511406,22.86982,80.41519,,"M R . D A S H R A T H L A L S / O - D I H A R A M Y A D A V, V I L L A G E - B A B A L I Y A M A L L, P O S T - D E V A R I K A L A B A B A L I Y A, T E H - N I W A S, D I S T - M A N D L A, C O N T - 9 6 9 1 6 5 8 5 2 2, Babaliya Mal., Niwas, Mandla, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511407,22.86982,80.41519,,"M R . D A S H R A T H L A L S / O - D I H A R A M Y A D A V, V I L L A G E - B A B A L I Y A M A L L, P O S T - D E V A R I K A L A B A B A L I Y A, T E H - N I W A S, D I S T - M A N D L A, C O N T - 9 6 9 1 6 5 8 5 2 2, Babaliya Mal., Niwas, Mandla, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511641,22.71889,75.86018,,"K R I S H N A T R A D E C E N T E R, 1 4 B, G A S H O U S E R O A D, R I V E R S I D E R O A D, I N D O R E 1 8, I N D O R E, Indore (M Corp.) (Part), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511731,22.49507,75.40097,,"S M T . B E G A M B E E P A T E L W / O L A T E M R . K U D R A T P A T E L, K H A S R A N O . 1 0 6, G R A M - M A G A J P U R A, T A L W A D A, D I S T - D H A R, M P, Talwada, Dhar, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511732,22.49507,75.40097,,"S M T . B E G A M B E E P A T E L W / O L A T E M R . K U D R A T P A T E L, K H A S R A N O . 1 0 6, G R A M - M A G A J P U R A, T A L W A D A, D I S T - D H A R, M P, Talwada, Dhar, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511733,22.49507,75.40097,,"S M T . B E G A M B E E P A T E L W / O L A T E M R . K U D R A T P A T E L, K H A S R A N O . 1 0 6, G R A M - M A G A J P U R A, T A L W A D A, D I S T - D H A R, M P, Talwada, Dhar, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511735,22.49507,75.40097,,"S M T . B E G A M B E E P A T E L W / O L A T E M R . K U D R A T P A T E L, K H A S R A N O . 1 0 6, G R A M - M A G A J P U R A, T A L W A D A, D I S T - D H A R, M P, Talwada, Dhar, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511736,22.49507,75.40097,,"S M T . B E G A M B E E P A T E L W / O L A T E M R . K U D R A T P A T E L, K H A S R A N O . 1 0 6, G R A M - M A G A J P U R A, T A L W A D A, D I S T - D H A R, M P, Talwada, Dhar, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511737,22.49507,75.40097,,"S M T . B E G A M B E E P A T E L W / O L A T E M R . K U D R A T P A T E L, K H A S R A N O . 1 0 6, G R A M - M A G A J P U R A, T A L W A D A, D I S T - D H A R, M P, Talwada, Dhar, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511911,24.45508,80.80257,,"M R . R A M J I M I S H R A, L A X M A N, & B H A R A T S / O M R . R A M P R A T A P, M R S . D U R G A D / O M R . R A M P R A T A P, K H A S R A N O . 1 6, P H . N O . 4 8, V I L L A G E G O U R A O K H U R D T E H S I L U C H A H R A & D I S T R I C T - S A T N A ( M P ) 8 9 6 6 8 0 1 9 7 7, Govrao Khurd, Unchehara, Satna, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511912,24.45508,80.80257,,"M R . R A M J I M I S H R A, L A X M A N, & B H A R A T S / O M R . R A M P R A T A P, M R S . D U R G A D / O M R . R A M P R A T A P, K H A S R A N O . 1 6, P H . N O . 4 8, V I L L A G E G O U R A O K H U R D T E H S I L U C H A H R A & D I S T R I C T - S A T N A ( M P ) 8 9 6 6 8 0 1 9 7 7, Govrao Khurd, Unchehara, Satna, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002511913,24.45508,80.80257,,"M R . R A M J I M I S H R A, L A X M A N, & B H A R A T S / O M R . R A M P R A T A P, M R S . D U R G A D / O M R . R A M P R A T A P, K H A S R A N O . 1 6, P H . N O . 4 8, V I L L A G E G O U R A O K H U R D T E H S I L U C H A H R A & D I S T R I C T - S A T N A ( M P ) 8 9 6 6 8 0 1 9 7 7, Govrao Khurd, Unchehara, Satna, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512041,24.64136,77.30257,,"M R . R A M E S H S I N G H D H A K A D S / O M R . S H I V P R A S A D D H A K A D - S U R V E Y N O . 8 8 4, W A R D N O . 2 2, P H . N O . 7 6, B H A R G A V C O L O N Y M A H A V E E R P U R A G U N A ( M P ) 9 7 5 4 7 4 7 4 3 9, Guna (M), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512042,24.64136,77.30257,,"M R . R A M E S H S I N G H D H A K A D S / O M R . S H I V P R A S A D D H A K A D - S U R V E Y N O . 8 8 4, W A R D N O . 2 2, P H . N O . 7 6, B H A R G A V C O L O N Y M A H A V E E R P U R A G U N A ( M P ) 9 7 5 4 7 4 7 4 3 9, Guna (M), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512043,24.64136,77.30257,,"M R . R A M E S H S I N G H D H A K A D S / O M R . S H I V P R A S A D D H A K A D - S U R V E Y N O . 8 8 4, W A R D N O . 2 2, P H . N O . 7 6, B H A R G A V C O L O N Y M A H A V E E R P U R A G U N A ( M P ) 9 7 5 4 7 4 7 4 3 9, Guna (M), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512061,23.25506,77.3995,,"0, Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512062,23.25506,77.3995,,"0, Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512063,23.25506,77.3995,,"0, Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512207,22.7642,75.9016,,"Anurag Nagar, Indore (M Corp.) (Part), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512208,22.7642,75.9016,,"Anurag Nagar, Indore (M Corp.) (Part), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512209,22.7642,75.9016,,"Anurag Nagar, Indore (M Corp.) (Part), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512245,23.24492,77.49391,,"M R S C H A N D R A D E V I S H R I V A S W / O R A M E S H K U M A R S H R I V A S, P L O T N O - 8 3 B S E C T O R, K H A S R A N O - 1 4, V I L L - K H A J U R E K A L A N, T E H S I L - H U Z U R, D I S T T - B H O P A L ( M P ), Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512246,23.24492,77.49391,,"M R S C H A N D R A D E V I S H R I V A S W / O R A M E S H K U M A R S H R I V A S, P L O T N O - 8 3 B S E C T O R, K H A S R A N O - 1 4, V I L L - K H A J U R E K A L A N, T E H S I L - H U Z U R, D I S T T - B H O P A L ( M P ), Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512247,23.24492,77.49391,,"M R S C H A N D R A D E V I S H R I V A S W / O R A M E S H K U M A R S H R I V A S, P L O T N O - 8 3 B S E C T O R, K H A S R A N O - 1 4, V I L L - K H A J U R E K A L A N, T E H S I L - H U Z U R, D I S T T - B H O P A L ( M P ), Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512321,23.21336,77.46087,,"M R S . R A J K U M A R I S I N G H & M R, B R A H M A S I N G H S / O M R . R A M C H A N D R A S I N G H - H O U S E / P L O T N O . 7 5 / 2 - C, W A R D N O . 5 4, S A K E T N A G A R H A B I B G A N J T E S H I S L H U Z U R D I S T . B H O P A L ( M P ), Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512322,23.21336,77.46087,,"M R S . R A J K U M A R I S I N G H & M R, B R A H M A S I N G H S / O M R . R A M C H A N D R A S I N G H - H O U S E / P L O T N O . 7 5 / 2 - C, W A R D N O . 5 4, S A K E T N A G A R H A B I B G A N J T E S H I S L H U Z U R D I S T . B H O P A L ( M P ), Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512323,23.21336,77.46087,,"M R S . R A J K U M A R I S I N G H & M R, B R A H M A S I N G H S / O M R . R A M C H A N D R A S I N G H - H O U S E / P L O T N O . 7 5 / 2 - C, W A R D N O . 5 4, S A K E T N A G A R H A B I B G A N J T E S H I S L H U Z U R D I S T . B H O P A L ( M P ), Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512501,23.26995,77.42599,,"0, Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512502,23.26995,77.42599,,"0, Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512503,23.26995,77.42599,,"0, Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512521,23.25169,77.50406,,"0, Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512522,23.25169,77.50406,,"0, Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512523,23.25169,77.50406,,"0, Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512611,23.2029,78.2957,,"K U S H I L A L A L I A S K U S H A L C H A N D S / O . L A L C H A N D, K H A S A R A N O . 1 0 3 T O 1 0 7 / 1, V I L L A G E & P O S T B H A H O R I, T E H S I L S I L W A N I, D I S T T . R A I S E N ( M P ), Bamhori Kasba, Silwani, Raisen, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512612,23.2029,78.2957,,"K U S H I L A L A L I A S K U S H A L C H A N D S / O . L A L C H A N D, K H A S A R A N O . 1 0 3 T O 1 0 7 / 1, V I L L A G E & P O S T B H A H O R I, T E H S I L S I L W A N I, D I S T T . R A I S E N ( M P ), Bamhori Kasba, Silwani, Raisen, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512613,23.2029,78.2957,,"K U S H I L A L A L I A S K U S H A L C H A N D S / O . L A L C H A N D, K H A S A R A N O . 1 0 3 T O 1 0 7 / 1, V I L L A G E & P O S T B H A H O R I, T E H S I L S I L W A N I, D I S T T . R A I S E N ( M P ), Bamhori Kasba, Silwani, Raisen, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512841,23.1945,75.77409,,"Cloth Market, Ujjain (M Corp.), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512842,23.1945,75.77409,,"Cloth Market, Ujjain (M Corp.), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512843,23.1945,75.77409,,"Cloth Market, Ujjain (M Corp.), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512847,23.1945,75.77409,,"Cloth Market, Ujjain (M Corp.), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512848,23.1945,75.77409,,"Cloth Market, Ujjain (M Corp.), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002512849,23.1945,75.77409,,"Cloth Market, Ujjain (M Corp.), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002513411,23.1826,77.42191,,"M R . J A G A N N A T H R A T H O R E S / O S H R I R A M B H A U R A T H O R E R / O P L O T N O . 1 8 0, S H I R D I P U R A M D A M K H E D A B H O P A L ( M . P . ), Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002513412,23.1826,77.42191,,"M R . J A G A N N A T H R A T H O R E S / O S H R I R A M B H A U R A T H O R E R / O P L O T N O . 1 8 0, S H I R D I P U R A M D A M K H E D A B H O P A L ( M . P . ), Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002513413,23.1826,77.42191,,"M R . J A G A N N A T H R A T H O R E S / O S H R I R A M B H A U R A T H O R E R / O P L O T N O . 1 8 0, S H I R D I P U R A M D A M K H E D A B H O P A L ( M . P . ), Bhopal (M Corp.), Huzur, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002513991,22.69703,75.86134,,"0, Indore (M Corp.) (Part), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002513992,22.69703,75.86134,,"0, Indore (M Corp.) (Part), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002513993,22.69703,75.86134,,"0, Indore (M Corp.) (Part), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002514121,22.7021,75.83415,,"M R S . A N J U S A C H D E V W / O M R . S H Y A M S A C H D E V, H O U S E N O . 1 6 1 6, S E C T O R B, S C H E M E 7 1, M A I N N A K O D A C H O W K, I N D O R E ( M . P . ) M O B : 9 8 9 3 2 8 2 7 6 1 ( C A D I L I P S A C H D E V ) 9 8 2 7 7 4 0 5 2 6, Indore (M Corp.) (Part), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002514122,22.7021,75.83415,,"M R S . A N J U S A C H D E V W / O M R . S H Y A M S A C H D E V, H O U S E N O . 1 6 1 6, S E C T O R B, S C H E M E 7 1, M A I N N A K O D A C H O W K, I N D O R E ( M . P . ) M O B : 9 8 9 3 2 8 2 7 6 1 ( C A D I L I P S A C H D E V ) 9 8 2 7 7 4 0 5 2 6, Indore (M Corp.) (Part), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002514123,22.7021,75.83415,,"M R S . A N J U S A C H D E V W / O M R . S H Y A M S A C H D E V, H O U S E N O . 1 6 1 6, S E C T O R B, S C H E M E 7 1, M A I N N A K O D A C H O W K, I N D O R E ( M . P . ) M O B : 9 8 9 3 2 8 2 7 6 1 ( C A D I L I P S A C H D E V ) 9 8 2 7 7 4 0 5 2 6, Indore (M Corp.) (Part), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002514227,23.32253,75.04464,,"Mochipura, Ratlam (M Corp.), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002514228,23.32253,75.04464,,"Mochipura, Ratlam (M Corp.), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002514229,23.32253,75.04464,,"Mochipura, Ratlam (M Corp.), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002514411,22.78803,75.90613,,"M R . S A T I S H B H A L L A S / O L A T E S H R I K A S T U R I L A L B H A L L A, 9 1, V I S H A L T R A N S P O R T N A G A R, D E W A S N A L A, I N D O R E ( M . P . ), Indore (M Corp.) (Part), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002514412,22.78803,75.90613,,"M R . S A T I S H B H A L L A S / O L A T E S H R I K A S T U R I L A L B H A L L A, 9 1, V I S H A L T R A N S P O R T N A G A R, D E W A S N A L A, I N D O R E ( M . P . ), Indore (M Corp.) (Part), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002514413,22.78803,75.90613,,"M R . S A T I S H B H A L L A S / O L A T E S H R I K A S T U R I L A L B H A L L A, 9 1, V I S H A L T R A N S P O R T N A G A R, D E W A S N A L A, I N D O R E ( M . P . ), Indore (M Corp.) (Part), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002514491,23.44983,75.74526,,"M R . T E J U S I N G H S / O L A T E T O L A R A M J I, I N F R O N T O F S H A M S A N G H A T, D O N G L A, T E H . M A H I D P U R, U J J A I N, M P, Dongla, Mahidpur, Ujjain, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002514492,23.44983,75.74526,,"M R . T E J U S I N G H S / O L A T E T O L A R A M J I, I N F R O N T O F S H A M S A N G H A T, D O N G L A, T E H . M A H I D P U R, U J J A I N, M P, Dongla, Mahidpur, Ujjain, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002514493,23.44983,75.74526,,"M R . T E J U S I N G H S / O L A T E T O L A R A M J I, I N F R O N T O F S H A M S A N G H A T, D O N G L A, T E H . M A H I D P U R, U J J A I N, M P, Dongla, Mahidpur, Ujjain, Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002514691,22.68592,75.86554,,"M R . G U R M E E T S I N G H S A N D H U S / O N O R A N J A N S I N G H, 2 2 4 - B R A M P U R I C O L O N Y, N E A R I N D R A P U R I C O L O N Y I N D O R E ., Indore (M Corp.) (Part), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
404780002514692,22.68592,75.86554,,"M R . G U R M E E T S I N G H S A N D H U S / O N O R A N J A N S I N G H, 2 2 4 - B R A M P U R I C O L O N Y, N E A R I N D R A P U R I C O L O N Y I N D O R E ., Indore (M Corp.) (Part), Madhya Pradesh",,,,,,,UNKNOWN,Madhya Pradesh,VI
